category,villanet_name,db_name,listing_id,similarity_score,villanet_enabled,images_empty,variant_names,variant_ids
matched_active,"Waverly House","Waverly House","63628a0c867b6f00638fc7fe",1000,true,,
matched_active,"Jessamine 4BR","Jessamine 4BR","636289aacab6e2006af1e5f8",1000,true,,
matched_active,"Emily House 7BR","Emily House 7BR","636289919abeb3005519b5f3",1000,true,,
matched_active,"Church Point 2 (3BR)","Church Point 2 (3BR)","63628989867b6f00638f79fe",1000,true,,
matched_active,"Church Point 4 (3BR)","Church Point 4 (3BR)","6362899587a89e005f371bf6",1000,true,,
matched_active,"SugarHill-Frangipani","SugarHill-Frangipani","63628a88c66b6c005f837054",1000,true,,
matched_active,"Fiddlesticks","Fiddlesticks","66e01e3007d8600012ac605d",1000,true,,
matched_active,"Sugar Hill -  Eden","Sugar Hill -  Eden","636289f9ab94160060e822ff",1000,true,,
matched_active,"Sugar Hill-Go Easy6B","Sugar Hill-Go Easy6B","63628b9be0c84000615d7113",1000,true,,
matched_active,"SugarHill-Firefly 5B","SugarHill-Firefly 5B","665335a40548340033e46149",1000,true,,
matched_active,"Hemingway House","Hemingway House","636289a549afef0054e38919",1000,true,,
matched_active,"Mullinover","Mullinover","674f2844c99a12000ea39152",1000,true,,
matched_active,"Villatre","Villatre","6866612d38b1fc0037fc04f2",1000,true,,
matched_active,"Belair 6BR","Belair 6BR","63628985c439db00569a12fc",1000,true,,
matched_active,"Fresh Wind Apes Hill","Fresh Wind Apes Hill","68a431ede3e2770010d06f84",1000,true,,
matched_active,"Mahogany Bay - Ch 5","Mahogany Bay - Ch 5","636289b29abeb3005519d117",1000,true,,
matched_active,"Mahogany Bay Fathoms","Mahogany Bay Fathoms","636289b4ab94160060e803ed",1000,true,,
matched_active,"MahoganyBay Seashell","MahoganyBay Seashell","636289b4e09d2a0061ae1c03",1000,true,,
matched_active,"The One at St.James","The One at St.James","63628c30cdfe89006f568501",1000,true,,
matched_active,"Villa at St James","Villa at St James","63628a0749afef0054e3afb1",1000,true,,
matched_active,"Banyan House 5BR","Banyan House 5BR","63628b22e0c84000615d477f",1000,true,,
matched_active,"The Ridge 11BR","The Ridge 11BR","66101f6f377ce70013a5c45c",1000,true,,
matched_active,"Sandy Lane -Laughing","Sandy Lane -Laughing","63628b86f7e924006c180447",1000,true,,
matched_active,"SandyLane -Jamoon7BR","SandyLane -Jamoon7BR","636289d2e65c010060640354",1000,true,,
matched_active,"SandyLane -Windward","SandyLane -Windward","636289d99abeb3005519e4a1",1000,true,,
matched_active,"SandyLane Casu_5BR","SandyLane Casu_5BR","636289d0ab94160060e81db6",1000,true,,
matched_active,"Vistamar SandyLane6B","Vistamar SandyLane6B","63628ac212c282005ff14b6b",1000,true,,
matched_active,"High Trees","High Trees","636289a887a89e005f37247e",1000,true,,
matched_active,"Leamington B Cottage","Leamington B Cottage","636289ad867b6f00638f902f",1000,true,,
matched_active,"Leamington Estate","Leamington Estate","636289ae87a89e005f3726d2",1000,true,,
matched_active,"Leamington Pavilion","Leamington Pavilion","636289af49afef0054e38ba1",1000,true,,
matched_active,"Nelson Gay (9BR)","Nelson Gay (9BR)","63628a80ab94160060e84889",1000,true,,
matched_active,"Schooner Bay 112","Schooner Bay 112","636289f59abeb3005519ec4f",1000,true,,
matched_active,"Schooner Bay 205 3BR","Schooner Bay 205 3BR","636289f649afef0054e3a816",1000,true,,
matched_active,"Schooner Bay 207","Schooner Bay 207","636289fcab94160060e825ce",1000,true,,
matched_active,"Villa Pebble","Villa Pebble","6650a273bb8fbc000e524203",1000,true,,
matched_active,"Hectors House","Hectors House","636289a4cab6e2006af1e384",1000,true,,
matched_active,"Half Century 6BR","Half Century 6BR","64bfe4205a9d0b00476c9810",1000,true,,
matched_active,"Crystal Springs 10BR","Crystal Springs 10BR","6362899e867b6f00638f853a",1000,true,,
matched_active,"Westshore BeachHouse","Westshore BeachHouse","63628928cab6e2006af1bb22",1000,true,,
matched_active,"Bajan Heights","Bajan Heights","636289c9867b6f00638f9cda",1000,true,,
matched_active,"Coral Blu 3BR","Coral Blu 3BR","636289cca4103b0060f1d9d4",1000,true,,
matched_active,"RWL High Spirits","RWL High Spirits","636289ce3a18ed005ed131d3",1000,true,,
matched_active,"Sugar Cane Ridge 1","Sugar Cane Ridge 1","636289cfab94160060e81b36",1000,true,,
matched_active,"Sugar Hill-Jade Vine","Sugar Hill-Jade Vine","636289f8cab6e2006af203b0",1000,true,,
matched_active,"Tom Tom","Tom Tom","63628a08cab6e2006af20869",1000,true,,
matched_active,"Marsh Mellow","Marsh Mellow","636289b8ab94160060e808e9",1000,true,,
matched_active,"Sea Grove","Sea Grove","691ef20c7e4d170012dede0b",1000,true,,
matched_active,"Arcadia","Arcadia","636289839abeb3005519ae91",1000,true,,
matched_active,"Caira House","Caira House","6667e0d0da11e90013abcd68",1000,true,,
matched_active,"Honeycomb House","Honeycomb House","6674f266600cbb0010f51447",1000,true,,
matched_active,"Imagine, Prospect","Imagine, Prospect","636289099abeb3005519839e",1000,true,,
matched_active,"Java Bay","Java Bay","667bd340bd5794001bde8098",1000,true,,
matched_active,"Maison Michelle 7BR","Maison Michelle 7BR","67808f5737b2650011b3594d",1000,true,,
matched_active,"Paw Paw","Paw Paw","6540b33a14bb100059460a7b",1000,true,,
matched_active,"Porters Court 7","Porters Court 7","67f5ff30fb21cb0010d8b5d7",1000,true,,
matched_active,"Rock Ridge","Rock Ridge","63628bfd12c282005ff1a049",1000,true,,
matched_active,"RWL - Sienna","RWL - Sienna","66151a2ad8711800102c1ec9",1000,true,,
matched_active,"RWL Sugar Cane Mews1","RWL Sugar Cane Mews1","67dd0906dc846d0011da6ea6",1000,true,,
matched_active,"Sandalo","Sandalo","67f5f20926b56a000f7809a2",1000,true,,
matched_active,"Sandy Cove 302","Sandy Cove 302","65006a32d532b7003fd79fff",1000,true,,
matched_active,"Schooner Bay 305","Schooner Bay 105","636289fd867b6f00638fbc7a",0.938,true,,
matched_active,"Schooner Bay 401","Schooner Bay 105","636289fd867b6f00638fbc7a",0.875,true,,
matched_active,"Villa Melissa","Villa Melissa","6675251144e7920011f8eaf6",1000,true,,
matched_active,"Villa Michael","Villa Michael","6508493b7d2a1b003ea9f3b4",1000,true,,
matched_active,"Aliseo 9BR at SL","Aliseo 9BR at SL","636288f687a89e005f36f594",1000,true,,
matched_active,"Aquilae","Aquilae","636288f9867b6f00638f3b6c",1000,true,,
matched_active,"Bluff House 8BR","Bluff House 8BR","63628af2f7e924006c17ce8a",1000,true,,
matched_active,"Capri Manor","Capri Manor","636288fb9abeb30055196e28",1000,true,,
matched_active,"Casabella 6BR","Casabella 6BR","6682bb604d4f3d00825e75d3",1000,true,,
matched_active,"Casablanca 7BR,Sandy","Casablanca 7BR,Sandy","636288fdcab6e2006af1b29e",1000,true,,
matched_active,"Cocomaya, Apes Hill","Cocomaya, Apes Hill","63628906ab94160060e7b801",1000,true,,
matched_active,"RWL Elysium","RWL Elysium","63628a7acdfe89006f5615ff",1000,true,,
matched_active,"Firefly,Old Trees 5B","Firefly,Old Trees 5B","6362890f49afef0054e35bac",1000,true,,
matched_active,"Half Moon 10BR","Half Moon 10BR","64f215a682a56c0044fb53c9",1000,true,,
matched_active,"Halle Rose 6BR","Halle Rose 6BR","63628b6467800400758d5a7f",1000,true,,
matched_active,"Hallidays @Old Trees","Hallidays @Old Trees","6362890dab94160060e7bb15",1000,true,,
matched_active,"Harikoa","Harikoa","66c49d13463fb800523d8c03",1000,true,,
matched_active,"La Dolce Vita","La Dolce Vita","67efd6beb8eafe001380bb61",1000,true,,
matched_active,"Life's a Beach","Life's a Beach","63628b449b358f0071177aea",1000,true,,
matched_active,"Maddox","Maddox","66856d27e16a18001938f646",1000,true,,
matched_active,"Mango Walk","Mango Walk","641859ae1b45ab002cc182c5",1000,true,,
matched_active,"Martangie","Martangie","638717b2bf2de60041f276d0",1000,true,,
matched_active,"Monkey Manor 6BR","Monkey Manor 6BR","66278552ddf9e30012f72145",1000,true,,
matched_active,"Monkey Ridge","Monkey Ridge","68c41fce4b0076001183cbb8",1000,true,,
matched_active,"Nirvana 5BR","Nirvana 5BR","6362890c9abeb30055198625",1000,true,,
matched_active,"No. 10 Claridges","No. 10 Claridges","636289059abeb3005519812c",1000,true,,
matched_active,"Oceana, St James","Oceana, St James","665f15e6c4d71700389df6a2",1000,true,,
matched_active,"One Old Trees 3BR","One Old Trees 3BR","63628b3a12c282005ff16d79",1000,true,,
matched_active,"Pappagallo 5BR","Pappagallo 5BR","63da5e520236ea003201a420",1000,true,,
matched_active,"ParadiseSandyCove201","ParadiseSandyCove201","673623d4a787c000116c7a3d",1000,true,,
matched_active,"Parnassus Cottage","Parnassus Cottage","646c3f303595020053417336",1000,true,,
matched_active,"Portobello Villa","Portobello Villa","63628b4fd2a6cf0056b82dbb",1000,true,,
matched_active,"Rose of Sharon 6BR","Rose of Sharon 6BR","63628bf2517cf20075019847",1000,true,,
matched_active,"Sandy Cove 203","Sandy Cove 203","673c1fbdc647a700119293cb",1000,true,,
matched_active,"Sandy View at White","Sandy View at White","63628b13e0c84000615d3d68",1000,true,,
matched_active,"SandyLane -Saramanda","SandyLane -Saramanda","636289d79abeb3005519e259",1000,true,,
matched_active,"Schooner Bay 113","Schooner Bay 113","64c7b3b067d3340037fadd5d",1000,true,,
matched_active,"Schooner Bay 203","Schooner Bay 203","64c784ec138aa4003502e082",1000,true,,
matched_active,"Schooner Bay 306 3BR","Schooner Bay 306 3BR","63e1c9e6dc5a30002c59a851",1000,true,,
matched_active,"Sea Breeze,Old Trees","Sea Breeze,Old Trees","6362890eab94160060e7bf77",1000,true,,
matched_active,"Seaclusion","Seaclusion","63628916867b6f00638f46ea",1000,true,,
matched_active,"Seastar 6BR Barbados","Seastar 6BR Barbados","65d7378df4e9a50012f7171d",1000,true,,
matched_active,"Smugglers Cove 7","Smugglers Cove 7","6362891749afef0054e35ea0",1000,true,,
matched_active,"Solaris Beach H 5BR","Solaris Beach H 5BR","63628b6318968b0073e0d658",1000,true,,
matched_active,"Sundance,Old Trees 3","Sundance,Old Trees 3","64c23287153c9a00353a319a",1000,true,,
matched_active,"Sylanna 5BR","Sylanna 5BR","68a5c770ed629b00139ace74",1000,true,,
matched_active,"The Gatehouse","The Gatehouse","63628b0cf7e924006c17e20e",1000,true,,
matched_active,"Tradewinds at S Lane","Tradewinds at S Lane","63628b61cdfe89006f5660a9",1000,true,,
matched_active,"Villa Azzurro","Villa Azzurro","6455fe364454db0042399dd9",1000,true,,
matched_active,"Villa Ca Limbo 6BR","Villa Ca Limbo 6BR","63628715e09d2a0061ad5481",1000,true,,
matched_active,"Villa Ebbtide","Villa Ebbtide","63628a53c66b6c005f83511b",1000,true,,
matched_active,"Villa Fosters House","Villa Fosters House","6362871a3a18ed005ed08913",1000,true,,
matched_active,"Villa One Greentails","Villa One Greentails","670a791567e22a0013f5bc0a",1000,true,,
matched_active,"Villa Sea Breeze","Villa Sea Breeze","63628a68cab6e2006af220d6",1000,true,,
matched_active,"1 Paradise Lane","1 Paradise Lane","64d3365f3f961d00391f297e",1000,true,,
matched_active,"A Dream Come True","A Dream Come True","641c13c57f724a002c1c7504",1000,true,,
matched_active,"Adagio 5BR","Adagio 5BR","64d0b4bd9a2ab30040ce7e67",1000,true,,
matched_active,"Amani 3BR (6Pax)","Amani 3BR (6Pax)","644a79c8f7c42c0038820fd7",1000,true,,
matched_active,"Amateras","Amateras","644a26acedefa500506b942f",1000,true,,
