action,base_name,guesty_full_name,guesty_id,guesty_city,guesty_country,is_listed,is_active,in_db,db_listing_id,db_name,villanet_enabled
"MISSING_INSERT","Blue Lagoon","Villa Blue Lagoon","69944fd269954c001b79f493","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Casa Aventura","Casa Aventura - 9BR","64762daf9b95780042dbf4b8","Puerto Vallarta","Mexico","true","true","false","","",""
"MISSING_INSERT","Coconut Ridge 5","Coconut Ridge 5 1BR","65654b1449cf110031d2dc28","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Emerald Beach 6","Emerald Beach 6","651e832fb3478b0032e4c42b","Gibbes","Barbados","true","true","false","","",""
"MISSING_INSERT","Emerald Beach 6","Emerald Beach 6","651e832fb3478b0032e4c42b","Gibbes","Barbados","true","true","false","","",""
"MISSING_INSERT","Falaise desOiseaux2B","Falaise desOiseaux2B","66013981188c0200113d98bb","Marigot","Saint Martin","true","true","false","","",""
"MISSING_INSERT","Falaise desOiseaux2B","Falaise desOiseaux2B","66013981188c0200113d98bb","Marigot","Saint Martin","true","true","false","","",""
"MISSING_INSERT","Godings Beach H","Godings Beach H 6BR","699547735290f70024209b20","Mullins","Barbados","true","true","false","","",""
"MISSING_INSERT","Idalia","Idalia 2BR","6825a897a98fd20044be9a0c","Saint Jean","Saint Barthelemy","true","true","false","","",""
"MISSING_INSERT","La Marina","La Marina","646c7f6f84dc3a00427056ad","Punta Cana","Dominican Republic","true","true","false","","",""
"MISSING_INSERT","La Marina","La Marina","646c7f6f84dc3a00427056ad","Punta Cana","Dominican Republic","true","true","false","","",""
"MISSING_INSERT","Les Palmiers Bleus4B","Les Palmiers Bleus4B","65342ea0e1cc50003d2538d0","Marigot","Saint Martin","true","true","false","","",""
"MISSING_INSERT","Les Palmiers Bleus4B","Les Palmiers Bleus4B","65342ea0e1cc50003d2538d0","Marigot","Saint Martin","true","true","false","","",""
"MISSING_INSERT","Ocean's 21","Ocean's 21 3BR","65b51e1cf2856700101cc2cf","Petit Cul-de-Sac","Saint Barthélemy","true","true","false","","",""
"MISSING_INSERT","Oceana SH","Oceana SH 4BR","64d98681d40cec003e8d5184","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Oceana SH","Oceana SH 4BR","64d98681d40cec003e8d5184","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Polo View","Polo View 3BR","68246aab050441002cf6a0f1","Durants","Barbados","true","true","false","","",""
"MISSING_INSERT","Polo View","Polo View 3BR","68246aab050441002cf6a0f1","Durants","Barbados","true","true","false","","",""
"MISSING_INSERT","Reeds House 13","Reeds House 13 2BR","64c67a30dc1ebd004f322206","Lower Carlton","Barbados","true","true","false","","",""
"MISSING_INSERT","Reeds House 14","Reeds House 14 3BR","65cce239201c5e0044e420da","Lower Carlton","Barbados","true","true","false","","",""
"MISSING_INSERT","Royal Apartment 222","Royal Apartment 222","662b78f09af4b1005962703f","","Barbados","true","true","false","","",""
"MISSING_INSERT","Royal Apartment 222","Royal Apartment 222","662b78f09af4b1005962703f","","Barbados","true","true","false","","",""
"MISSING_INSERT","Royal Apartment 222","Royal Apartment 222","662b78f09af4b1005962703f","","Barbados","true","true","false","","",""
"MISSING_INSERT","St Peters Bay 103 2B","St Peters Bay 103 2B","68f43aa9d413550012246124","Little Battaleys","Barbados","true","true","false","","",""
"MISSING_INSERT","St Peters Bay 103 2B","St Peters Bay 103 2B","68f43aa9d413550012246124","Little Battaleys","Barbados","true","true","false","","",""
"MISSING_INSERT","Still Fathoms","Still Fathoms 4BR","63628a00ab94160060e8282a","Carlton","Barbados","true","true","false","","",""
"MISSING_INSERT","Sugar Hill B306","Sugar Hill B306 2BR","64f6b51622b394006b84000f","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Sugar Hill B306","Sugar Hill B306 2BR","64f6b51622b394006b84000f","Mount Standfast","Barbados","true","true","false","","",""
"MISSING_INSERT","Sunset Reef","Sunset Reef 8BR","69798b6f3f951f00252e16bd","Boyd's","Saint Kitts and Nevis","true","true","false","","",""
"MISSING_INSERT","Sunset Reef","Sunset Reef 6BR","697987ff41b012002cb90426","Boyd's","Saint Kitts and Nevis","true","true","false","","",""
"MISSING_INSERT","Sunset Reef","Sunset Reef 11BR","696832cbe8e11f00238f20fd","Boyd's","Saint Kitts and Nevis","true","true","false","","",""
"MISSING_INSERT","Ventura","Villa Ventura 5BR","64a362cc1a5d5d00364a0128","Puerto Vallarta","Mexico","true","true","false","","",""
"MISSING_INSERT","Villa Iris","Iris 2BR","64d2f2df94235900360e401f","Vitet","Saint Barthélemy","true","true","false","","",""
"MISSING_INSERT","Villa Iris","Iris 2BR","64d2f2df94235900360e401f","Vitet","Saint Barthélemy","true","true","false","","",""
"MISSING_INSERT","Zephyr Hill","Zephyr Hill 4BR","653722345633f2003be3fd75","Gros Islet","Saint Lucia","true","true","false","","",""
"MISSING_INSERT","Zephyr Hill","Zephyr Hill 4BR","653722345633f2003be3fd75","Gros Islet","Saint Lucia","true","true","false","","",""
"IN_DB_INACTIVE","Amberley House","Amberley House 4BR","664efd54c4de780013bc3971","Holetown","Barbados","true","true","true","664efd54c4de780013bc3971","Amberley House 4BR","false"
"IN_DB_INACTIVE","Amberley House","Amberley House 6BR","63628b3f18968b0073e0c370","Holetown","Barbados","true","true","true","63628b3f18968b0073e0c370","Amberley House 6BR","false"
"IN_DB_INACTIVE","Anchorage #5","Anchorage #5 1BR","65fd4e8e611ecb00138bf0ea","Rodney Bay","Saint Lucia","true","true","true","65fd4e8e611ecb00138bf0ea","Anchorage #5 1BR","false"
"IN_DB_INACTIVE","Anchorage #5","Anchorage #5 3BR","659fca9c6a054d00108fd896","Rodney Bay","Saint Lucia","true","true","true","659fca9c6a054d00108fd896","Anchorage #5 3BR","false"
"IN_DB_INACTIVE","Anchorage #5","Anchorage #5 1BR","65fd4e8e611ecb00138bf0ea","Rodney Bay","Saint Lucia","true","true","true","65fd4e8e611ecb00138bf0ea","Anchorage #5 1BR","false"
"IN_DB_INACTIVE","Angelique","Angelique 4BR","636288d9ab94160060e79bf3","Saint Jean","Saint Barthelemy","true","true","true","636288d9ab94160060e79bf3","Angelique 4BR","false"
"IN_DB_INACTIVE","Angelique","Angelique 4BR","636288d9ab94160060e79bf3","Saint Jean","Saint Barthelemy","true","true","true","636288d9ab94160060e79bf3","Angelique 4BR","false"
"IN_DB_INACTIVE","Aqua Vue","Aqua Vue 3BR","661bfabd6e7ec000149ff579","","Sint Maarten","true","true","true","661bfabd6e7ec000149ff579","Aqua Vue 3BR","false"
"IN_DB_INACTIVE","Aqua Vue","Aqua Vue 4BR","65a29250835a560012e8c974","","Sint Maarten","true","true","true","65a29250835a560012e8c974","Aqua Vue 4BR","false"
"IN_DB_INACTIVE","Aqua Vue","Aqua Vue 2BR","661bfabe6e7ec000149ff80f","","Sint Maarten","true","true","true","661bfabe6e7ec000149ff80f","Aqua Vue 2BR","false"
"IN_DB_INACTIVE","Bachelor Hall","Bachelor Hall (6BR)","63628b2b31886e0057fb5c81","Porters","Barbados","true","true","true","63628b2b31886e0057fb5c81","Bachelor Hall (6BR)","false"
"IN_DB_INACTIVE","Bachelor Hall","Bachelor Hall 7BR","63628b2567800400758d4c9e","Porters","Barbados","true","true","true","63628b2567800400758d4c9e","Bachelor Hall 7BR","false"
"IN_DB_INACTIVE","Bachelor Hall","Bachelor Hall (5BR)","63628b2ae0c84000615d4e75","Porters","Barbados","true","true","true","63628b2ae0c84000615d4e75","Bachelor Hall (5BR)","false"
"IN_DB_INACTIVE","Bay View 7","Bay View 7 3BR","6368fa2e80a5520046654450","Rodney Bay","Saint Lucia","true","true","true","6368fa2e80a5520046654450","Bay View 7 3BR","false"
"IN_DB_INACTIVE","Bay View 7","Bay View 7 1BR","65f9363cb09cf0001390bf10","Rodney Bay","Saint Lucia","true","true","true","65f9363cb09cf0001390bf10","Bay View 7 2BR","false"
"IN_DB_INACTIVE","Bella Vita","Bella Vita 7BR","63628b04c66b6c005f8394ec","Pelican","Saint Maarten","false","false","true","63628b04c66b6c005f8394ec","Bella Vita 7BR","false"
"IN_DB_INACTIVE","Bella Vita","Bella Vita 4BR","6633aae684131800201dc1a8","Pelican","Sint Maarten","false","false","true","6633aae684131800201dc1a8","Bella Vita 4BR","false"
"IN_DB_INACTIVE","Bella Vita","Bella Vita 4BR","6633aae684131800201dc1a8","Pelican","Sint Maarten","false","false","true","6633aae684131800201dc1a8","Bella Vita 4BR","false"
"IN_DB_INACTIVE","Bo'tje","Bo'tje 4BR","67122f5d350549000f466ff5","Philipsburg","Sint Maarten","true","true","true","67122f5d350549000f466ff5","Bo'tje 4BR","false"
"IN_DB_INACTIVE","Bo'tje","Bo'tje 3BR","6852f7196e3ede001ec7514b","Philipsburg","Sint Maarten","true","true","true","6852f7196e3ede001ec7514b","Bo'tje 3BR","false"
"IN_DB_INACTIVE","Bohemia","Bohemia 8BR","662689e5313c4e001194fd0a","Holetown","Barbados","true","true","true","662689e5313c4e001194fd0a","Bohemia 8BR","false"
"IN_DB_INACTIVE","Bohemia","Bohemia 6BR","662689e6a46756004150d0e3","Holetown","Barbados","true","true","true","662689e6a46756004150d0e3","Bohemia 6BR","false"
"IN_DB_INACTIVE","Bohemia","Bohemia 5BR","645cf47f07d270005a0d89f1","Holetown","Barbados","true","true","true","645cf47f07d270005a0d89f1","Bohemia 5BR","false"
"IN_DB_INACTIVE","Calypso Court","Calypso Court 3BR","636286be49afef0054e29ea4","Cap Estate","Saint Lucia","true","true","true","636286be49afef0054e29ea4","Calypso Court 3BR","false"
"IN_DB_INACTIVE","Calypso Court","Calypso Court 1BR","65fd4e98f21ff900100c8771","Gros Islet","Saint Lucia","true","true","true","65fd4e98f21ff900100c8771","Calypso Court 1BR","false"
"IN_DB_INACTIVE","Casa Aventura","Casa Aventura - 8 BR","64aea9644cc17a002c8b8ce5","Puerto Vallarta","Mexico","true","true","true","64aea9644cc17a002c8b8ce5","Casa Aventura - 8 BR","false"
"IN_DB_INACTIVE","Casa Aventura","Casa Aventura - 7 BR","64aea95f4cc17a002c8b8827","Puerto Vallarta","Mexico","true","true","true","64aea95f4cc17a002c8b8827","Casa Aventura - 7 BR","false"
"IN_DB_INACTIVE","Casa Aventura","Casa Aventura - 8 BR","64aea9644cc17a002c8b8ce5","Puerto Vallarta","Mexico","true","true","true","64aea9644cc17a002c8b8ce5","Casa Aventura - 8 BR","false"
"IN_DB_INACTIVE","Casa Aventura","Casa Aventura - 6 BR","63628647e09d2a0061ad135c","Puerto Vallarta","Mexico","true","true","true","63628647e09d2a0061ad135c","Casa Aventura - 6 BR","false"
"IN_DB_INACTIVE","Casa Saman","Casa Saman","636287d33a18ed005ed0cba7","La Romana","Dominican Republic","false","false","true","636287d33a18ed005ed0cba7","Casa Saman","false"
"IN_DB_INACTIVE","Casa Saman","Casa Saman","636287d33a18ed005ed0cba7","La Romana","Dominican Republic","false","false","true","636287d33a18ed005ed0cba7","Casa Saman","false"
"IN_DB_INACTIVE","Casa Saman","Casa Saman","636287d33a18ed005ed0cba7","La Romana","Dominican Republic","false","false","true","636287d33a18ed005ed0cba7","Casa Saman","false"
"IN_DB_INACTIVE","Cassia Heights 7","Cassia Heights 7 2BR","683d4a029c8f1c00118d0335","Forest Hills","Barbados","true","true","true","683d4a029c8f1c00118d0335","Cassia Heights 7 2BR","false"
"IN_DB_INACTIVE","Cassia Heights 7","Cassia Heights 7 3BR","675e18f1b45f75001302b3b9","Forest Hills","Barbados","true","true","true","675e18f1b45f75001302b3b9","Cassia Heights 7 3BR","false"
"IN_DB_INACTIVE","Cayman Villa","Cayman Villa 4BR","634f708371a0f90032aec2d7","Cas-en-Bas","Saint Lucia","true","true","true","634f708371a0f90032aec2d7","Cayman Villa 4BR","false"
"IN_DB_INACTIVE","Cayman Villa","Cayman Villa 3BR","65fd4e9b611ecb00138bf887","Cas-en-Bas","Saint Lucia","true","true","true","65fd4e9b611ecb00138bf887","Cayman Villa 3BR","false"
"IN_DB_INACTIVE","Cayman Villa","Cayman Villa 3BR","65fd4e9b611ecb00138bf887","Cas-en-Bas","Saint Lucia","true","true","true","65fd4e9b611ecb00138bf887","Cayman Villa 3BR","false"
"IN_DB_INACTIVE","Chateau de Mar","Chateau de Mar 3BR","6666dc2cce5ced00626f8842","Clinketts","Barbados","true","true","true","6666dc2cce5ced00626f8842","Chateau de Mar 3BR","false"
"IN_DB_INACTIVE","Chateau de Mar","Chateau de Mar 5BR","63d8bf0aee2163007993d246","St.Peter","Barbados","true","true","true","63d8bf0aee2163007993d246","Chateau de Mar 5BR","false"
"IN_DB_INACTIVE","Chateau de Mar","Chateau de Mar 4BR","6666dc2d58123d0013fb4cdd","Clinketts","Barbados","true","true","true","6666dc2d58123d0013fb4cdd","Chateau de Mar 4BR","false"
"IN_DB_INACTIVE","Cherry Red","Cherry Red 3BR","636289cccab6e2006af1ed96","Westmoreland","Barbados","true","true","true","636289cccab6e2006af1ed96","Cherry Red 3BR","false"
"IN_DB_INACTIVE","Cherry Red","Cherry Red 4BR","636289caa4103b0060f1d737","Holetown","Barbados","true","true","true","636289caa4103b0060f1d737","Cherry Red 4BR","false"
"IN_DB_INACTIVE","Coco Loco","Coco Loco 3BR","64b60572673700002ce29adc","Vitet","Saint Barthélemy","true","true","true","64b60572673700002ce29adc","Coco Loco 3BR","false"
"IN_DB_INACTIVE","Coco Loco","Coco Loco 4BR","63628a54867b6f00638fd934","Pointe Milou","Saint Barthélemy","true","true","true","63628a54867b6f00638fd934","Coco Loco 4BR","false"
"IN_DB_INACTIVE","Coco Loco","Coco Loco 3BR","64b60572673700002ce29adc","Vitet","Saint Barthélemy","true","true","true","64b60572673700002ce29adc","Coco Loco 3BR","false"
"IN_DB_INACTIVE","Coconut Ridge 5","Coconut Ridge 5 3BR","64f6b51822b394006b840281","Mount Standfast","Barbados","true","true","true","64f6b51822b394006b840281","Coconut Ridge 5 3BR","false"
"IN_DB_INACTIVE","Coconut Ridge 5","Coconut Ridge 5 3BR","64f6b51822b394006b840281","Mount Standfast","Barbados","true","true","true","64f6b51822b394006b840281","Coconut Ridge 5 3BR","false"
"IN_DB_INACTIVE","Condo #7 Harbour","Condo #7 Harbour 3BR","636286d79abeb3005518de45","Rodney Bay","Saint Lucia","true","true","true","636286d79abeb3005518de45","Condo #7 Harbour 3BR","false"
"IN_DB_INACTIVE","Condo #7 Harbour","Condo #7 Harbour 2BR","6362896c867b6f00638f60e3","Rodney Bay","Saint Lucia","true","true","true","6362896c867b6f00638f60e3","Condo #7 Harbour 2BR","false"
"IN_DB_INACTIVE","Condo 6 Harbour","Condo 6 Harbour 3BR","63628b4dcdfe89006f565a6d","Rodney Bay","Saint Lucia","true","true","true","63628b4dcdfe89006f565a6d","Condo 6 Harbour 3BR","false"
"IN_DB_INACTIVE","Condo 6 Harbour","Condo 6 Harbour 2BR","65f93642b09cf0001390c19f","Rodney Bay","Saint Lucia","true","true","true","65f93642b09cf0001390c19f","Condo 6 Harbour 2BR","false"
"IN_DB_INACTIVE","Condo Artimino","Condo Artimino 2BR","65ca5385ba4743000ee7adb2","Simpson Bay","Sint Maarten","true","true","true","65ca5385ba4743000ee7adb2","Condo Artimino 2BR","false"
"IN_DB_INACTIVE","Condo Artimino","Condo Artimino 3BR","636286b19abeb3005518d71f","Simpson Bay","Sint Maarten","true","true","true","636286b19abeb3005518d71f","Condo Artimino 3BR","false"
"IN_DB_INACTIVE","Dene Court","Dene Court 4BR","66671777c5689a0070fd16fb","Holetown","Barbados","true","true","true","66671777c5689a0070fd16fb","Dene Court 4BR","false"
"IN_DB_INACTIVE","Dene Court","Dene Court 5BR","6362871849afef0054e2ec2e","Sandy Lane","Barbados","true","true","true","6362871849afef0054e2ec2e","Dene Court 5BR","false"
"IN_DB_INACTIVE","Dene Court","Dene Court 3BR","666717759ecad10087ddf92b","Holetown","Barbados","true","true","true","666717759ecad10087ddf92b","Dene Court 3BR","false"
"IN_DB_INACTIVE","Dolphin Beach","Dolphin Beach 4BR","66c05cf3e8d22600110df5f0","Fitts Village","Barbados","true","true","true","66c05cf3e8d22600110df5f0","Dolphin Beach 4BR","false"
"IN_DB_INACTIVE","Dolphin Beach","Dolphin Beach 6BR","65ae6d58d0057a000ed44a9b","Fitts Village","Barbados","true","true","true","65ae6d58d0057a000ed44a9b","Dolphin Beach 6BR","false"
"IN_DB_INACTIVE","Dolphin Beach","Dolphin Beach 5BR","66c05cf436c4100011c5c5aa","Fitts Village","Barbados","true","true","true","66c05cf436c4100011c5c5aa","Dolphin Beach 5BR","false"
"IN_DB_INACTIVE","Easy Reach","Easy Reach 3BR","6362898ecab6e2006af1de13","Mullins","Barbados","false","false","true","6362898ecab6e2006af1de13","Easy Reach 3BR","false"
"IN_DB_INACTIVE","Easy Reach","Easy Reach (2BR)","636289909abeb3005519b3c3","Mullins","Barbados","false","false","true","636289909abeb3005519b3c3","Easy Reach (2BR)","false"
"IN_DB_INACTIVE","Eden On The Sea","Eden On The Sea","636289039abeb30055197bbc","Holetown","Barbados","true","true","true","636289039abeb30055197bbc","Eden On The Sea","false"
"IN_DB_INACTIVE","Eden On The Sea","Eden On The Sea","636289039abeb30055197bbc","Holetown","Barbados","true","true","true","636289039abeb30055197bbc","Eden On The Sea","false"
"IN_DB_INACTIVE","Eden On The Sea","Eden On The Sea","636289039abeb30055197bbc","Holetown","Barbados","true","true","true","636289039abeb30055197bbc","Eden On The Sea","false"
"IN_DB_INACTIVE","Eden Waters 5B","Eden Waters 5B-10pax","650ef283735937004584602f","Spanish Town","British Virgin Islands","true","true","true","650ef283735937004584602f","Eden Waters 5B-10pax","false"
"IN_DB_INACTIVE","Eden Waters 5B","Eden Waters 5B-12pax","6483447caa630a00565c136f","Little Trunk Bay","British Virgin Islands","false","false","true","6483447caa630a00565c136f","Eden Waters 5B-12pax","false"
"IN_DB_INACTIVE","Emerald Beach 5","Emerald Beach 5","651e8331b3478b0032e4c673","Gibbes","Barbados","true","true","true","651e8331b3478b0032e4c673","Emerald Beach 5","false"
"IN_DB_INACTIVE","Emerald Beach 5","Emerald Beach 5","651e8331b3478b0032e4c673","Gibbes","Barbados","true","true","true","651e8331b3478b0032e4c673","Emerald Beach 5","false"
"IN_DB_INACTIVE","Etoile de Mer","Etoile de Mer (3BR)","63628aa09abeb300551a2c5c","Simpson Bay","Sint Maarten","true","true","true","63628aa09abeb300551a2c5c","Etoile de Mer (3BR)","false"
"IN_DB_INACTIVE","Forest Hills 33","Forest Hills 33 2BR","66615d4fa7b1b80012b05eea","Lancaster","Barbados","true","true","true","66615d4fa7b1b80012b05eea","Forest Hills 33 2BR","false"
"IN_DB_INACTIVE","Forest Hills 33","Forest Hills 33 3BR","666155360192f60013486538","Lancaster","Barbados","true","true","true","666155360192f60013486538","Forest Hills 33 3BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 3BR","64f6b51a22b394006b8404f3","Holetown","Barbados","true","true","true","64f6b51a22b394006b8404f3","Glitter Bay 306 3BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 2BR","661f76badfcd5400126a330d","Holetown","Barbados","true","true","true","661f76badfcd5400126a330d","Glitter Bay 306 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 2BR","661f76badfcd5400126a330d","Holetown","Barbados","true","true","true","661f76badfcd5400126a330d","Glitter Bay 306 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 2BR","661f76badfcd5400126a330d","Holetown","Barbados","true","true","true","661f76badfcd5400126a330d","Glitter Bay 306 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 2BR","661f76badfcd5400126a330d","Holetown","Barbados","true","true","true","661f76badfcd5400126a330d","Glitter Bay 306 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 306","Glitter Bay 306 2BR","661f76badfcd5400126a330d","Holetown","Barbados","true","true","true","661f76badfcd5400126a330d","Glitter Bay 306 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 412","Glitter Bay 412 2BR","63628999ab94160060e7fb66","Porters","Barbados","true","true","true","63628999ab94160060e7fb66","Glitter Bay 412 2BR","false"
"IN_DB_INACTIVE","Glitter Bay 412","Glitter Bay 412 1BR","6362899a87a89e005f371ec0","Porters","Barbados","true","true","true","6362899a87a89e005f371ec0","Glitter Bay 412 1BR","false"
"IN_DB_INACTIVE","Grove Residences 1","Grove Residences 1","6627619ded623e00120ce987","Holetown","Barbados","true","true","true","6627619ded623e00120ce987","Grove Residences 1","false"
"IN_DB_INACTIVE","Grove Residences 1","Grove Residences 1","6627619ded623e00120ce987","Holetown","Barbados","true","true","true","6627619ded623e00120ce987","Grove Residences 1","false"
"IN_DB_INACTIVE","Grove Residences 1","Grove Residences 1","6627619ded623e00120ce987","Holetown","Barbados","true","true","true","6627619ded623e00120ce987","Grove Residences 1","false"
"IN_DB_INACTIVE","Grove Residences 1","Grove Residences 1","6627619ded623e00120ce987","Holetown","Barbados","true","true","true","6627619ded623e00120ce987","Grove Residences 1","false"
"IN_DB_INACTIVE","Grove Residences 1","Grove Residences 1","6627619ded623e00120ce987","Holetown","Barbados","true","true","true","6627619ded623e00120ce987","Grove Residences 1","false"
"IN_DB_INACTIVE","Grove Residences 2","Grove Residences 2","662768a07dee19003710daf3","Holetown","Barbados","true","true","true","662768a07dee19003710daf3","Grove Residences 2","false"
"IN_DB_INACTIVE","Grove Residences 2","Grove Residences 2","662768a07dee19003710daf3","Holetown","Barbados","true","true","true","662768a07dee19003710daf3","Grove Residences 2","false"
"IN_DB_INACTIVE","Grove Residences 2","Grove Residences 2","662768a07dee19003710daf3","Holetown","Barbados","true","true","true","662768a07dee19003710daf3","Grove Residences 2","false"
"IN_DB_INACTIVE","Grove Residences 2","Grove Residences 2","662768a07dee19003710daf3","Holetown","Barbados","true","true","true","662768a07dee19003710daf3","Grove Residences 2","false"
"IN_DB_INACTIVE","Grove Residences 2","Grove Residences 2","662768a07dee19003710daf3","Holetown","Barbados","true","true","true","662768a07dee19003710daf3","Grove Residences 2","false"
"IN_DB_INACTIVE","Hacienda Beach","Hacienda Beach 8pax","666963645547220012142ce1","Cabo San Lucas","Mexico","true","true","true","666963645547220012142ce1","Hacienda Beach 8pax","false"
"IN_DB_INACTIVE","Hacienda Beach","Hacienda Beach 10pax","66694f385547220012140096","Cabo San Lucas","Mexico","true","true","true","66694f385547220012140096","Hacienda Beach 10pax","false"
"IN_DB_INACTIVE","Halfway Tree","Halfway Tree 5BR","67265b89f95a9100116d99d0","Mount Standfast","Barbados","true","true","true","67265b89f95a9100116d99d0","Halfway Tree 5BR","false"
"IN_DB_INACTIVE","Halfway Tree","Halfway Tree 3BR","67f949d51597880012e2859a","Mount Standfast","Barbados","true","true","true","67f949d51597880012e2859a","Halfway Tree 3BR","false"
"IN_DB_INACTIVE","Happy Trees","Happy Trees 3BR","6671987a39487b009ad37a95","Holetown","Barbados","true","true","true","6671987a39487b009ad37a95","Happy Trees 3BR","false"
"IN_DB_INACTIVE","Happy Trees","Happy Trees 4BR","65521c1477f96f003a80396a","Holetown","Barbados","true","true","true","65521c1477f96f003a80396a","Happy Trees 4BR","false"
"IN_DB_INACTIVE","Harbour 17","Harbour 17 2BR","65fd4e8a611ecb00138bedf2","Rodney Bay","Saint Lucia","true","true","true","65fd4e8a611ecb00138bedf2","Harbour 17 2BR","false"
"IN_DB_INACTIVE","Harbour 17","Harbour 17 3BR","636286d8cab6e2006af11655","Rodney Bay","Saint Lucia","true","true","true","636286d8cab6e2006af11655","Harbour 17 3BR","false"
"IN_DB_INACTIVE","Hello Summer","Hello Summer 2BR","68ea62fb997ccf0013f23d82","Rodney Bay","Saint Lucia","true","true","true","68ea62fb997ccf0013f23d82","Hello Summer 2BR","false"
"IN_DB_INACTIVE","Hello Summer","Hello Summer 2BR","68ea62fb997ccf0013f23d82","Rodney Bay","Saint Lucia","true","true","true","68ea62fb997ccf0013f23d82","Hello Summer 2BR","false"
"IN_DB_INACTIVE","Howzat","Howzat 5BR","671e4e539b2894001224b57e","Westmoreland","Barbados","true","true","true","671e4e539b2894001224b57e","Howzat 5BR","false"
"IN_DB_INACTIVE","Howzat","Howzat 3BR","67208f1965465300112d4614","Westmoreland","Barbados","true","true","true","67208f1965465300112d4614","Howzat 3BR","false"
"IN_DB_INACTIVE","Idalia","Idalia 3BR","636288ae49afef0054e340c7","Saint Jean","Saint Barthelemy","true","true","true","636288ae49afef0054e340c7","Idalia 3BR","false"
"IN_DB_INACTIVE","II Punto Blu","II Punto Blu 3BR","636286e43a18ed005ed06eb1","Koolbaai","Sint Maarten","true","true","true","636286e43a18ed005ed06eb1","II Punto Blu 3BR","false"
"IN_DB_INACTIVE","II Punto Blu","II Punto Blu 2BR","670376f0598eac001167d739","Koolbaai","Sint Maarten","true","true","true","670376f0598eac001167d739","II Punto Blu 2BR","false"
"IN_DB_INACTIVE","Jade","Jade 3BR","668f312f62c2700010840ac6","Vitet","Saint Barthélemy","true","true","true","668f312f62c2700010840ac6","Jade 3BR","false"
"IN_DB_INACTIVE","Jade","Jade 5BR","668f2e81d4d1dd0011059016","Vitet","Saint Barthélemy","true","true","true","668f2e81d4d1dd0011059016","Jade 5BR","false"
"IN_DB_INACTIVE","Jade","Jade 6BR","668f25625e584a0012d19cf2","Vitet","Saint Barthélemy","true","true","true","668f25625e584a0012d19cf2","Jade 6BR","false"
"IN_DB_INACTIVE","Jade","Jade 7BR","6425b8b7d14301002b2b8239","Marigot","Saint Barthélemy","true","true","true","6425b8b7d14301002b2b8239","Jade 7BR","false"
"IN_DB_INACTIVE","Jade","Villa Jade","6362863aab94160060e6b983","Punta Mita","Mexico","false","false","true","6362863aab94160060e6b983","Villa Jade","false"
"IN_DB_INACTIVE","Jasmine, Mullins Bay","Jasmine, Mullins Bay","63628909e65c01006063f429","Mullins Bay","Barbados","true","true","true","63628909e65c01006063f429","Jasmine, Mullins Bay","false"
"IN_DB_INACTIVE","Jasmine, Mullins Bay","Jasmine, Mullins Bay","63628909e65c01006063f429","Mullins Bay","Barbados","true","true","true","63628909e65c01006063f429","Jasmine, Mullins Bay","false"
"IN_DB_INACTIVE","Jasmine, Mullins Bay","Jasmine, Mullins Bay","63628909e65c01006063f429","Mullins Bay","Barbados","true","true","true","63628909e65c01006063f429","Jasmine, Mullins Bay","false"
"IN_DB_INACTIVE","Jasmine, Mullins Bay","Jasmine, Mullins Bay","63628909e65c01006063f429","Mullins Bay","Barbados","true","true","true","63628909e65c01006063f429","Jasmine, Mullins Bay","false"
"IN_DB_INACTIVE","June","Villa June 4BR","66b59f8fa1e0f50013e28bfd","Gustavia","Saint Barthélemy","true","true","true","66b59f8fa1e0f50013e28bfd","Villa June 4BR","false"
"IN_DB_INACTIVE","June","Villa June 5BR","66b59f7f78a8de0012d345c7","Gustavia","Saint Barthélemy","true","true","true","66b59f7f78a8de0012d345c7","Villa June 5BR","false"
"IN_DB_INACTIVE","June","Villa June 6BR","63ac994e0f40be004dc3e150","Gustavia","Saint Barthélemy","true","true","true","63ac994e0f40be004dc3e150","Villa June 6BR","false"
"IN_DB_INACTIVE","La Maison L'Ile","La Maison L'Ile 3BR","662e4d8c066c3e006be840de","Philipsburg","Sint Maarten","true","true","true","662e4d8c066c3e006be840de","La Maison L'Ile 3BR","false"
"IN_DB_INACTIVE","La Maison L'Ile","La Maison L'Ile 5BR","662e4d909b82ee0012f51107","Philipsburg","Sint Maarten","true","true","true","662e4d909b82ee0012f51107","La Maison L'Ile 5BR","false"
